"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"8042356",-0.598635555555555,7.72925577777778,-4.91911674489461,3.84455808431608e-06,5.75070193451404e-05,4.00369646518296,"MEIS1","Meis homeobox 1"
"8042439",1.59043377777778,7.10078022222222,7.44510606642501,5.31821666990977e-11,7.63838791261817e-09,14.7735435586022,"ANTXR1","ANTXR cell adhesion molecule 1"
"8042460",0.102745555555556,1.79630855555556,3.17891852454181,0.0020207980501098,0.0087810940269781,-1.87859575168116,NA,NA
"8042503",0.810126666666666,5.82745622222222,5.23944284275421,1.03483362487559e-06,2.01040457042621e-05,5.25737565365254,"MXD1","MAX dimerization protein 1"
"8042530",-0.135411333333334,4.41953633333333,-2.60378341882949,0.0107673564663269,0.0323760872644924,-3.38885865568419,NA,NA
"8042558",-0.330592222222224,3.39046633333333,-4.77088222629377,6.95664892260138e-06,9.25917463100872e-05,3.4387471624548,"ANKRD53","ankyrin repeat domain 53"
"8042574",-0.366347777777777,7.24675877777778,-3.39520453384359,0.00101800821780964,0.00510991283449486,-1.24829968885266,"OR7E37P","olfactory receptor family 7 subfamily E member 37 pseudogene"
"8042574",-0.366347777777777,7.24675877777778,-3.39520453384359,0.00101800821780964,0.00510991283449486,-1.24829968885266,"OR7E12P","olfactory receptor family 7 subfamily E member 12 pseudogene"
"8042574",-0.366347777777777,7.24675877777778,-3.39520453384359,0.00101800821780964,0.00510991283449486,-1.24829968885266,"OR7E14P","olfactory receptor family 7 subfamily E member 14 pseudogene"
"8042574",-0.366347777777777,7.24675877777778,-3.39520453384359,0.00101800821780964,0.00510991283449486,-1.24829968885266,"OR7E5P","olfactory receptor family 7 subfamily E member 5 pseudogene"
"8042574",-0.366347777777777,7.24675877777778,-3.39520453384359,0.00101800821780964,0.00510991283449486,-1.24829968885266,"OR7E47P","olfactory receptor family 7 subfamily E member 47 pseudogene"
"8042574",-0.366347777777777,7.24675877777778,-3.39520453384359,0.00101800821780964,0.00510991283449486,-1.24829968885266,"CCZ1P-OR7E38P","CCZ1P-OR7E38P readthrough"
"8042576",0.255003555555554,6.77408577777778,3.17462707154823,0.00204785860780658,0.00886696042464741,-1.89077029089908,"NAGK","N-acetylglucosamine kinase"
"8042637",0.254194888888888,3.75907033333333,2.39652059501564,0.018597997508209,0.0492709543970347,-3.87018821123897,"DYSF","dysferlin"
"8042694",-0.100457777777778,1.66865666666667,-3.62581007348728,0.000474669621446361,0.00279829228130182,-0.541350683015721,NA,NA
"8042701",-0.159209111111112,4.78971655555556,-2.807195275107,0.00611398444984311,0.0208708309190636,-2.88333130159152,"EMX1","empty spiracles homeobox 1"
"8042705",0.130001111111111,4.460153,2.70538745757672,0.00814531075055375,0.0261540279605458,-3.14037899376322,"SMYD5","SMYD family member 5"
"8042720",0.218437111111109,7.973745,3.79308164302332,0.000267576797870795,0.00175122978411516,-0.00704430363775721,"CCT7","chaperonin containing TCP1 subunit 7"
"8042737",-0.204828888888887,5.69882111111111,-3.17042567585461,0.00207467834622807,0.0089581048724586,-1.90267664767581,"ALMS1","ALMS1 centrosome and basal body associated protein"
"8042761",-0.536330888888889,3.78639522222222,-6.24836500194812,1.31277576102833e-08,6.10282181080949e-07,9.45302236377987,"ALMS1P1","ALMS1 pseudogene 1"
"8042772",0.220934666666668,5.64159822222222,4.08921244144968,9.33071966035317e-05,0.000752846690538669,0.980791278056704,"STAMBP","STAM binding protein"
"8042788",0.613744222222222,4.97353766666666,2.46877108221737,0.0154257379709628,0.0427408844713896,-3.70634425968203,"ACTG2","actin gamma 2, smooth muscle"
"8042801",0.231220222222222,4.73178233333333,4.24332864191971,5.2930736131822e-05,0.000475585876560712,1.51498944775838,"DGUOK","deoxyguanosine kinase"
"8042811",0.127784222222222,4.42130455555556,3.00220733804949,0.0034600518183203,0.0134294482311225,-2.36894464922211,"TET3","tet methylcytosine dioxygenase 3"
"8042827",-0.142761777777777,2.62045133333333,-3.47184925247885,0.000792824796434191,0.00420581753918755,-1.01724753991252,NA,NA
"8042843",0.348356888888887,3.94116088888889,4.84917270455336,5.09193004406707e-06,7.23064084811472e-05,3.73587567452889,"WDR54","WD repeat domain 54"
"8042867",-0.151116222222223,7.13160788888889,-2.60076030786684,0.0108559266486315,0.0325643959288592,-3.39612712183241,"WBP1","WW domain binding protein 1"
"8042867",-0.151116222222223,7.13160788888889,-2.60076030786684,0.0108559266486315,0.0325643959288592,-3.39612712183241,"INO80B-WBP1","INO80B-WBP1 readthrough (NMD candidate)"
"8042905",0.141285555555554,5.02714388888889,2.83250871813637,0.00568676902654377,0.0196989842845323,-2.81818234579966,"HTRA2","HtrA serine peptidase 2"
"8042942",1.35268644444444,5.771877,7.42994843871597,5.71128499682467e-11,7.91394181688245e-09,14.7045697963738,"HK2","hexokinase 2"
"8042953",0.149101777777778,5.65634933333333,2.61843847646465,0.0103471845080588,0.0313806985569019,-3.3535207952411,"POLE4","DNA polymerase epsilon 4, accessory subunit"
"8042970",-0.165087999999999,2.32795644444445,-3.30545098177683,0.00135794017753071,0.00642345977144586,-1.51379784441303,NA,NA
"8042974",-0.0817377777777777,1.81038355555556,-2.50346797228063,0.0140818786470913,0.0398480449581335,-3.62615264493051,NA,NA
"8042978",-1.31136111111111,4.89812655555555,-3.29677497737943,0.00139591739169316,0.00656545115359885,-1.53916838762989,"REG3G","regenerating family member 3 gamma"
"8042986",-1.74483844444444,8.46915477777778,-3.52309766753402,0.000669434335196124,0.00369661435018686,-0.860565067611047,"REG1A","regenerating family member 1 alpha"
"8042993",-0.279199333333333,3.48024077777778,-4.51649586458684,1.88156904590169e-05,0.000204481784372531,2.49348014772534,"CTNNA2","catenin alpha 2"
"8043024",-0.0672555555555556,1.56095244444444,-2.69900997113991,0.00829101593491691,0.0265123326345942,-3.15621374820367,NA,NA
"8043028",-0.105185111111111,2.16700188888889,-2.48378534724677,0.0148307263485818,0.0415354122758718,-3.67176280678666,NA,NA
"8043032",-0.204912000000001,2.70235422222222,-3.19953491382533,0.00189538558485017,0.00835260058754992,-1.81992621015452,NA,NA
"8043036",0.376268,3.63717933333333,2.90121667251922,0.00466142328267135,0.0168465984911667,-2.63889642252115,"DHFR","dihydrofolate reductase"
"8043036",0.376268,3.63717933333333,2.90121667251922,0.00466142328267135,0.0168465984911667,-2.63889642252115,"DHFRP3","dihydrofolate reductase pseudogene 3"
"8043100",0.909399111111114,9.72222466666667,6.61126520351768,2.54534475718526e-09,1.61853651531236e-07,11.0352348203598,"TMSB10","thymosin beta 10"
"8043114",-0.160026666666667,4.34857822222222,-3.22475833110623,0.00175183237757934,0.00783966034852549,-1.74773697496222,"TCF7L1","transcription factor 7 like 1"
"8043131",-0.098729333333333,4.43539111111111,-2.39735616936109,0.0185582173304996,0.0491982638586717,-3.86831776272994,"ELMOD3","ELMO domain containing 3"
"8043187",-0.199416666666666,9.88205611111111,-2.49153579523312,0.0145316948325777,0.0408367076921722,-3.6538402219823,"MAT2A","methionine adenosyltransferase 2A"
"8043197",0.370307777777777,7.38598877777778,3.87898644695636,0.000198103258983007,0.00137377924179208,0.274118273680208,"VAMP8","vesicle associated membrane protein 8"
"8043218",0.256531111111112,5.46345488888889,4.56259461678883,1.57460572237669e-05,0.00017854396150547,2.66241851737432,"USP39","ubiquitin specific peptidase 39"
"8043236",0.194378888888888,3.71022477777778,2.46925367915321,0.0154062853403044,0.0427000817481996,-3.70523556641285,"GNLY","granulysin"
"8043276",-0.358537333333336,8.19670155555556,-3.68488014420363,0.000388407542389843,0.00237562231806194,-0.354685293001457,"SNORD94","small nucleolar RNA, C/D box 94"
"8043283",0.407133111111111,6.44245188888889,5.26592867677584,9.26754776836592e-07,1.84497245495296e-05,5.36293551908227,"KDM3A","lysine demethylase 3A"
"8043320",-0.088805555555556,2.35339433333333,-2.45340181724954,0.0160568520594544,0.0441000315948015,-3.7415538779082,NA,NA
"8043349",0.22993911111111,5.458586,3.12903679921563,0.00235695960668443,0.00988136318405067,-2.01929505227753,"ANAPC1","anaphase promoting complex subunit 1"
"8043363",0.513033555555555,7.02900588888889,2.93661218174496,0.00420235502653295,0.0155755279575016,-2.5451479032355,"CYTOR","cytoskeleton regulator RNA"
"8043363",0.513033555555555,7.02900588888889,2.93661218174496,0.00420235502653295,0.0155755279575016,-2.5451479032355,"MIR4435-2HG","MIR4435-2 host gene"
"8043375",-0.515934444444445,6.06162922222222,-3.26943100457814,0.00152222359954085,0.00702559122224537,-1.61878624511839,NA,NA
"8043377",-0.203214222222221,6.86130333333333,-3.40256152800347,0.000994026048261972,0.00501424742045691,-1.22629324751694,"WBP1","WW domain binding protein 1"
"8043377",-0.203214222222221,6.86130333333333,-3.40256152800347,0.000994026048261972,0.00501424742045691,-1.22629324751694,"INO80B-WBP1","INO80B-WBP1 readthrough (NMD candidate)"
"8043405",-0.0966024444444442,1.88474877777778,-3.12951300861498,0.00235351765198353,0.00986979969423482,-2.01796025025392,NA,NA
"8043480",0.832372444444442,5.70044422222222,3.51654140223906,0.000684140992119046,0.00375841413919785,-0.880706614220246,"IGKC","immunoglobulin kappa constant"
"8043484",0.285275111111112,5.21838377777778,2.42380961950344,0.017337319908659,0.0467374253845434,-3.80880532865951,"IGKC","immunoglobulin kappa constant"
"8043498",-0.124589111111111,1.36239415555556,-2.59428760816279,0.0110477789389357,0.0330027245641697,-3.41166503540244,NA,NA
"8043512",-0.125793777777778,3.42495422222222,-2.73113523460641,0.00758044795385005,0.0247192987664856,-3.0761275018128,"ZNF2","zinc finger protein 2"
"8043522",0.498661777777778,4.56947466666667,4.58392263319388,1.44957176323459e-05,0.000167591859162273,2.74093944936345,"PROM2","prominin 2"
"8043552",-0.123552666666666,4.00076988888889,-2.47061056288891,0.0153517093077877,0.0426101813293457,-3.7021173191698,"KCNIP3","potassium voltage-gated channel interacting protein 3"
"8043564",-0.156043111111112,5.19779022222222,-2.47345361021567,0.0152379180433548,0.0423717449425554,-3.69557888410806,"FAHD2A","fumarylacetoacetate hydrolase domain containing 2A"
"8043570",0.179958222222223,4.92436622222222,2.93572129453631,0.00421337898773367,0.0156043666448856,-2.54751900784178,NA,NA
"8043602",0.459320222222222,3.55696233333333,4.55383520246093,1.6289300839254e-05,0.00018319276428844,2.63023570912744,"NCAPH","non-SMC condensin I complex subunit H"
"8043632",-0.284702444444445,3.79980722222222,-5.32383122242573,7.27511199514118e-07,1.52745605954713e-05,5.59467125229236,"FER1L5","fer-1 like family member 5"
"8043639",-0.150510666666667,3.69840666666667,-3.21306590816948,0.00181706521861343,0.00806780310614441,-1.78125645314899,"FER1L5","fer-1 like family member 5"
"8043657",0.516375777777777,4.65945988888889,7.59348084311039,2.64210206949309e-11,4.67943832172982e-09,15.4503119920161,"CNNM4","cyclin and CBS domain divalent metal cation transport mediator 4"
"8043666",-0.317686222222222,5.09395933333333,-4.50922239298339,1.93501552859202e-05,0.000209220836310573,2.46692293229299,"CNNM3","cyclin and CBS domain divalent metal cation transport mediator 3"
"8043687",0.197606888888888,6.143649,2.43015088581784,0.0170555086302282,0.0461548288243838,-3.7944542661191,"ANKRD36","ankyrin repeat domain 36"
"8043718",0.231285111111109,4.99673322222222,2.93393366932837,0.00423557978098422,0.0156604703761825,-2.55227500123612,"COX5B","cytochrome c oxidase subunit 5B"
"8043909",0.306145555555555,6.112941,2.74244234639212,0.0073438616039595,0.02413317480304,-3.04774885913241,"NPAS2","neuronal PAS domain protein 2"
"8043932",-0.155729333333332,7.576858,-2.62868326703542,0.0100623274499554,0.0307402171362541,-3.32871648508988,"RPL31","ribosomal protein L31"
"8043937",0.228721333333333,6.63952311111111,3.16896905306665,0.00208405294659732,0.00898514404350629,-1.90680164386519,"CNOT11","CCR4-NOT transcription complex subunit 11"
"8043945",0.874836666666668,7.16829722222222,5.79136100423384,9.87189193631905e-08,3.06772495489337e-06,7.51111202232334,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4"
"8043981",1.03591422222222,4.90046088888889,6.08945025188202,2.66522246689139e-08,1.06864315828733e-06,8.77085432688197,"IL1R2","interleukin 1 receptor type 2"
"8044049",-0.335040222222222,3.61419566666667,-2.66684562342938,0.0090626300602537,0.0283270969261005,-3.23559070426678,"IL18RAP","interleukin 18 receptor accessory protein"
"8044080",1.07302466666667,3.55397322222222,7.23317035836977,1.43713304992838e-10,1.65467045349756e-08,13.8121312626031,"SLC9A2","solute carrier family 9 member A2"
"8044094",0.172772000000001,3.22122466666667,3.11877031573371,0.00243231271987615,0.0101325304343585,-2.04803208335752,"TMEM182","transmembrane protein 182"
"8044107",-0.0696051111111111,1.51250677777778,-2.7484131425712,0.00722166569550371,0.0238292681407586,-3.03272337936028,NA,NA
"8044189",-0.211948666666665,5.09047455555555,-3.67980375110481,0.000395192003442547,0.00240901757757733,-0.370814410406567,NA,NA
"8044212",1.01281666666667,4.298801,4.29128044729585,4.42608466001498e-05,0.000410725291063878,1.68388236318096,"SULT1C2","sulfotransferase family 1C member 2"
"8044225",-0.211629555555557,3.13282877777778,-3.01481242858825,0.00333210572432272,0.0130291968245256,-2.33472003140156,"SULT1C4","sulfotransferase family 1C member 4"
"8044236",0.215543111111113,6.46729022222222,2.60899354667429,0.0106162431017486,0.0320318062400062,-3.37631493023977,"GCC2","GRIP and coiled-coil domain containing 2"
"8044258",0.558890666666665,7.20122044444444,6.10443037419989,2.49383214063761e-08,1.02176700074009e-06,8.83485894934454,"LIMS1","LIM zinc finger domain containing 1"
"8044301",0.305399111111113,4.83837022222222,3.00068439842876,0.00347581423424246,0.0134761323030279,-2.3730717240133,"SOWAHC","sosondowah ankyrin repeat domain family member C"
"8044333",0.49202,7.128442,4.09362784462584,9.18198346820729e-05,0.000743338981333921,0.995909643962761,"LIMS4","LIM zinc finger domain containing 4"
"8044333",0.49202,7.128442,4.09362784462584,9.18198346820729e-05,0.000743338981333921,0.995909643962761,"LIMS3","LIM zinc finger domain containing 3"
"8044333",0.49202,7.128442,4.09362784462584,9.18198346820729e-05,0.000743338981333921,0.995909643962761,"LIMS3-LOC440895","LIMS3-LOC440895 readthrough"
"8044333",0.49202,7.128442,4.09362784462584,9.18198346820729e-05,0.000743338981333921,0.995909643962761,"LIMS1","LIM zinc finger domain containing 1"
"8044351",-0.179437333333333,6.05362355555556,-3.43056327235872,0.00090752326674495,0.00467177053988231,-1.14219883113401,NA,NA
"8044353",-0.122943555555556,3.08616377777778,-2.54629304747148,0.012568552323666,0.0364481704703077,-3.52583630340427,"ACOXL","acyl-CoA oxidase like"
"8044415",-0.204066000000001,4.01508322222222,-3.53072182739043,0.000652708010825442,0.00362505339833007,-0.837107210959483,NA,NA
"8044417",0.452842222222223,6.60398755555556,4.62336867330351,1.24320378019146e-05,0.000148797885283364,2.88675715340729,"TMEM87B","transmembrane protein 87B"
"8044491",-0.233456,3.96272133333333,-3.64257854239578,0.000448492878607613,0.00266841571646118,-0.488587989709192,"CHCHD5","coiled-coil-helix-coiled-coil-helix domain containing 5"
"8044499",0.808123999999999,7.46591955555556,5.7570846137505,1.1456570111932e-07,3.43804285406824e-06,7.36803806738655,"SLC20A1","solute carrier family 20 member 1"
"8044530",0.105566444444444,2.19103144444444,2.7375144102667,0.00744613187280987,0.0243832101901257,-3.06012919741722,NA,NA
"8044572",-0.0790924444444443,1.91686488888889,-2.57362067795198,0.0116810188231136,0.0344488029833962,-3.46105359065793,NA,NA
"8044574",0.956028444444444,4.18905088888889,6.59654333612787,2.72208705406112e-09,1.71206821707386e-07,10.9704398397821,"IL1RN","interleukin 1 receptor antagonist"
"8044584",0.19599911111111,4.69373177777778,3.72997334015787,0.000332810980520749,0.00209277285921444,-0.210696494596018,"PSD4","pleckstrin and Sec7 domain containing 4"
"8044605",0.582952666666667,4.11665966666666,3.55587505918706,0.000600283653021212,0.00339040434267204,-0.759445433284664,"PAX8-AS1","PAX8 antisense RNA 1"
"8044640",-0.322441111111111,5.59247322222222,-4.02298745520822,0.000118588654569515,0.000915383922130302,0.755381718350314,"PGM5","phosphoglucomutase 5"
"8044640",-0.322441111111111,5.59247322222222,-4.02298745520822,0.000118588654569515,0.000915383922130302,0.755381718350314,"PGM5P2","phosphoglucomutase 5 pseudogene 2"
"8044686",0.533748222222222,8.88611411111111,5.26651403642263,9.24495467477574e-07,1.84360279754437e-05,5.3652716299921,"ACTR3","actin related protein 3"
"8044700",-1.204828,3.64884444444444,-5.02344158839289,2.51869063997783e-06,4.06894684306212e-05,4.40720446697677,"DPP10","dipeptidyl peptidase like 10"
"8044733",-0.0823111111111121,2.99555133333333,-2.39192390775568,0.0188181966103887,0.0497629859801511,-3.8804677274396,NA,NA
"8044741",-0.156065777777778,2.23054822222222,-3.42338854394686,0.000928985471438021,0.0047568076578475,-1.16379629469984,NA,NA
"8044743",-0.0731375555555553,1.36376922222222,-2.45358234921887,0.0160493068228544,0.044090184539137,-3.74114140970924,NA,NA
"8044745",0.298384444444444,7.32975311111111,4.49819101841511,2.01889038385424e-05,0.00021666671558174,2.42669596094444,"DDX18","DEAD-box helicase 18"
"8044766",0.526208666666666,7.73934944444445,4.90532675289315,4.06422609372667e-06,6.00154184653685e-05,3.95071924270792,"INSIG2","insulin induced gene 2"
"8044773",0.807177777777778,4.73263244444444,5.2206984308528,1.11867702270256e-06,2.13028278155675e-05,5.18283870432445,"MARCO","macrophage receptor with collagenous structure"
"8044818",-0.727091777777777,4.91496166666667,-2.8598564192504,0.00525611056963149,0.0184955101364774,-2.74724957797446,"CFAP221","cilia and flagella associated protein 221"
"8044882",-0.611986666666668,6.10641866666667,-5.19193716480204,1.26039551373334e-06,2.34448183543606e-05,5.06874510299911,"EPB41L5","erythrocyte membrane protein band 4.1 like 5"
"8044915",-0.207533333333333,4.16324066666667,-3.41604181697545,0.000951456921862201,0.00484608501715594,-1.18587554406354,NA,NA
"8044917",-0.0600942222222225,1.41685755555556,-2.66585170401359,0.00908747990209492,0.0283832583894383,-3.2380306464181,NA,NA
"8044919",0.564467111111111,6.79150977777778,6.688693342927,1.78681031055422e-09,1.24369086044298e-07,11.3768043882708,"RALB","RAS like proto-oncogene B"
"8044931",-0.083264,1.41867444444444,-3.03503839235732,0.00313592500572388,0.0124355795316267,-2.27955967630146,NA,NA
"8044933",0.436423555555555,3.77499733333333,5.98043095797281,4.31519529017935e-08,1.59100093016842e-06,8.30701132888961,"GLI2","GLI family zinc finger 2"
"8044965",0.236752,6.63930666666667,4.65457733942794,1.10040672262264e-05,0.000134380886951747,3.00266526232632,"TSN","translin"
"8044976",-0.184342666666666,2.84627622222222,-2.68828489010679,0.00854140344224821,0.0270671543330695,-3.18277163018391,"CNTNAP5","contactin associated protein family member 5"
"8045009",-0.298134666666668,4.733304,-3.70239578792226,0.000365837921092223,0.00226105222522187,-0.298907837405285,"GYPC","glycophorin C (Gerbich blood group)"
"8045142",-0.271340222222223,6.91402255555556,-2.58241811518833,0.0114075658571727,0.0338393977322973,-3.44007158484577,"MZT2B","mitotic spindle organizing protein 2B"
"8045142",-0.271340222222223,6.91402255555556,-2.58241811518833,0.0114075658571727,0.0338393977322973,-3.44007158484577,"PHGDH","phosphoglycerate dehydrogenase"
"8045151",-0.065741777777778,1.41016844444444,-2.66070459728718,0.00921715918698205,0.0287075378756052,-3.25065371306276,NA,NA
"8045153",-0.0970928888888889,1.66148488888889,-2.90243867338866,0.00464483400066436,0.0167992624361287,-2.63567549002934,NA,NA
"8045155",-0.076041777777778,1.53377955555556,-2.75156110261052,0.00715799026445923,0.0236651421145984,-3.02479045131769,NA,NA
"8045163",-0.0622604444444443,1.43695866666667,-3.10172057307232,0.00256242269028132,0.010570817468667,-2.09558848584123,NA,NA
"8045198",-0.637324222222222,4.05431188888889,-3.64890254618917,0.000438981025393971,0.00262215107489919,-0.468642418834805,"CFC1B","cryptic, EGF-CFC family member 1B"
"8045198",-0.637324222222222,4.05431188888889,-3.64890254618917,0.000438981025393971,0.00262215107489919,-0.468642418834805,"CFC1","cryptic, EGF-CFC family member 1"
"8045208",0.269124222222223,5.28133988888889,4.19913184459815,6.23536140663995e-05,0.000542031461753353,1.36043808259974,"POTEJ","POTE ankyrin domain family member J"
"8045208",0.269124222222223,5.28133988888889,4.19913184459815,6.23536140663995e-05,0.000542031461753353,1.36043808259974,"POTEE","POTE ankyrin domain family member E"
"8045208",0.269124222222223,5.28133988888889,4.19913184459815,6.23536140663995e-05,0.000542031461753353,1.36043808259974,"POTEF","POTE ankyrin domain family member F"
"8045208",0.269124222222223,5.28133988888889,4.19913184459815,6.23536140663995e-05,0.000542031461753353,1.36043808259974,"POTEI","POTE ankyrin domain family member I"
"8045208",0.269124222222223,5.28133988888889,4.19913184459815,6.23536140663995e-05,0.000542031461753353,1.36043808259974,"POTEM","POTE ankyrin domain family member M"
"8045210",-0.160478444444444,3.16767188888889,-3.12962489588206,0.00235270963021393,0.00986843556703634,-2.01764660964623,"CYP4F30P","cytochrome P450 family 4 subfamily F member 30, pseudogene"
"8045210",-0.160478444444444,3.16767188888889,-3.12962489588206,0.00235270963021393,0.00986843556703634,-2.01764660964623,"CYP4F62P","cytochrome P450 family 4 subfamily F member 62, pseudogene"
"8045210",-0.160478444444444,3.16767188888889,-3.12962489588206,0.00235270963021393,0.00986843556703634,-2.01764660964623,"FAR2P1","fatty acyl-CoA reductase 2 pseudogene 1"
"8045224",-0.237528888888889,3.82090177777778,-3.22480960378107,0.00175155120511484,0.00783966034852549,-1.7475897758575,"AMER3","APC membrane recruitment protein 3"
"8045229",-0.221319777777778,3.84631611111111,-3.09388376854367,0.00262437189984698,0.0107724999824659,-2.11737707429695,"ARHGEF4","Rho guanine nucleotide exchange factor 4"
"8045247",0.546397111111111,7.02388833333333,5.7888213542187,9.98151003918028e-08,3.08849103238045e-06,7.50049808313563,"PLEKHB2","pleckstrin homology domain containing B2"
"8045277",-0.0956237777777775,1.45285922222222,-3.2362852061366,0.00168967088406556,0.00761459705777219,-1.71459784791148,NA,NA
"8045301",0.146059777777777,4.37275988888889,3.03015684846951,0.00318226837063285,0.0125778895936199,-2.29290011880301,"SMPD4BP","sphingomyelin phosphodiesterase 4B, pseudogene"
"8045301",0.146059777777777,4.37275988888889,3.03015684846951,0.00318226837063285,0.0125778895936199,-2.29290011880301,"SMPD4","sphingomyelin phosphodiesterase 4"
"8045309",0.274595777777777,3.90968855555555,3.8725041602673,0.000202677815077193,0.00140045616167149,0.252745243527384,"CCDC74A","coiled-coil domain containing 74A"
"8045309",0.274595777777777,3.90968855555555,3.8725041602673,0.000202677815077193,0.00140045616167149,0.252745243527384,"CCDC74B","coiled-coil domain containing 74B"
"8045321",0.321020888888889,5.44182,4.70043535607547,9.19057503651227e-06,0.00011611497187268,3.17383738230528,"POTEJ","POTE ankyrin domain family member J"
"8045321",0.321020888888889,5.44182,4.70043535607547,9.19057503651227e-06,0.00011611497187268,3.17383738230528,"POTEE","POTE ankyrin domain family member E"
"8045321",0.321020888888889,5.44182,4.70043535607547,9.19057503651227e-06,0.00011611497187268,3.17383738230528,"POTEF","POTE ankyrin domain family member F"
"8045321",0.321020888888889,5.44182,4.70043535607547,9.19057503651227e-06,0.00011611497187268,3.17383738230528,"POTEI","POTE ankyrin domain family member I"
"8045321",0.321020888888889,5.44182,4.70043535607547,9.19057503651227e-06,0.00011611497187268,3.17383738230528,"POTEM","POTE ankyrin domain family member M"
"8045330",-0.0661682222222222,1.62270122222222,-2.5637436225137,0.0119950623201371,0.0351665943048682,-3.48453694892181,"LOC441666","zinc finger protein 91 pseudogene"
"8045334",-0.113165333333334,2.44884888888889,-2.530745330435,0.0131001686599841,0.0376419596939467,-3.56242676667363,NA,NA
"8045336",0.435070666666666,3.57127288888889,3.6977795305666,0.000371662110355212,0.00228816231828009,-0.313626853805544,"GPR39","G protein-coupled receptor 39"
"8045343",-0.0848637777777772,1.59648588888889,-2.59227472264354,0.0111080624648139,0.0331519337637457,-3.41649024369131,NA,NA
"8045349",0.378864444444444,6.52984755555556,4.97078333203284,3.11980315014149e-06,4.85748452699876e-05,4.20293610867177,"MGAT5","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase"
"8045398",0.186590000000001,6.92482255555556,4.10779222784036,8.72005328452399e-05,0.00071273844357566,1.04448367316392,"RAB3GAP1","RAB3 GTPase activating protein catalytic subunit 1"
"8045470",0.355663333333333,3.09885455555555,4.11113513358355,8.61433475234101e-05,0.000706096621139502,1.0559641937511,"THSD7B","thrombospondin type 1 domain containing 7B"
"8045514",0.331214444444445,6.184427,4.54832733513774,1.66401402603955e-05,0.000186186584773344,2.61001902148934,"SPOPL","speckle type BTB/POZ protein like"
"8045533",-0.349894444444445,5.01619455555555,-2.44798033841779,0.0162849217818892,0.044570478471877,-3.75392817714153,NA,NA
"8045539",1.26223911111111,5.17072822222222,5.97753833971437,4.37052098903304e-08,1.60934401061728e-06,8.29475187109966,"KYNU","kynureninase"
"8045561",-0.0528240000000004,1.365624,-2.69091336376234,0.00847941136184562,0.0269416824350783,-3.17627120870822,NA,NA
"8045577",-0.0626184444444444,1.58139611111111,-2.45987799075373,0.0157881578013985,0.0434995540722059,-3.7267409408904,NA,NA
"8045602",-0.070193555555556,1.64257166666667,-2.77503593549726,0.00669907433463422,0.0224513091440162,-2.96539213198889,NA,NA
"8045637",-0.433510222222222,3.66240266666667,-3.63955588536342,0.000453107971348179,0.00268764619372315,-0.498112239884598,"KIF5C","kinesin family member 5C"
"8045688",1.30502,5.37440222222222,4.56833954085029,1.53993429933143e-05,0.000175439476272293,2.68354665562077,"TNFAIP6","TNF alpha induced protein 6"
"8045697",0.221602222222223,7.02843933333333,3.39049295251752,0.0010336517478531,0.0051614050521662,-1.2623738119619,"RIF1","replication timing regulatory factor 1"
"8045736",0.379184444444444,5.91769044444445,3.78992539526344,0.000270527052129814,0.00176733321292953,-0.0172883549402378,"FMNL2","formin like 2"
"8045768",0.319106,4.66829055555556,4.16168121486057,7.15833590564681e-05,0.000605136161815864,1.23032528812988,"ARL6IP6","ARF like GTPase 6 interacting protein 6"
"8045795",-0.673499333333334,4.45316544444445,-5.50794637387586,3.34254131448183e-07,8.18454836367905e-06,6.34004031752017,"KCNJ3","potassium inwardly rectifying channel subfamily J member 3"
"8045814",-0.212060444444444,2.50755866666667,-3.60332127089918,0.000512056697715835,0.00297795423174022,-0.611828532322139,NA,NA
"8045816",0.583180000000002,5.82044777777778,5.70848832018214,1.41399098384697e-07,4.07427399519826e-06,7.16585381714937,"GPD2","glycerol-3-phosphate dehydrogenase 2"
"8045835",2.78946511111111,5.43179322222222,9.92825284034875,3.61713955363609e-16,8.70193348116003e-13,26.2871098913989,"GALNT5","polypeptide N-acetylgalactosaminyltransferase 5"
"8045846",0.298350444444445,5.92842922222222,2.98202025863163,0.00367445904231355,0.0140630993096314,-2.42351137195463,NA,NA
"8045857",0.418082000000001,3.88872988888889,4.92010104743683,3.82932869999742e-06,5.73620891135765e-05,4.0074811240721,"CCDC148-AS1","CCDC148 antisense RNA 1"
"8045882",-0.286391111111111,3.10155755555556,-3.58293317738724,0.000548347803020121,0.00315029904982844,-0.675440294640883,"DAPL1","death associated protein like 1"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E37P","olfactory receptor family 7 subfamily E member 37 pseudogene"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E5P","olfactory receptor family 7 subfamily E member 5 pseudogene"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E12P","olfactory receptor family 7 subfamily E member 12 pseudogene"
